AÑO;PERIODO;FECHA DE REPORTE DE LA INFORMACIÓN;CODIGO ENTIDAD;ENTIDAD;CODIGO LINEA;LINEA INTERVENCION;CODIGO SERVICIO;NOMBRE SERVICIO;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;COD_CENTRO;NOMBRE DE CENTRO DE ATENCIÓN;N° DE CASOS - MUJERES;N° CASOS FEMINICIDIO - 0_5 - MUJERES;N° CASOS FEMINICIDIO - 6_11 - MUJERES;N° CASOS FEMINICIDIO - 12_17 - MUJERES;N° CASOS FEMINICIDIO - 18_29 - MUJERES;N° CASOS FEMINICIDIO - 30_59 - MUJERES;N° CASOS FEMINICIDIO - 60_MÁS - MUJERES;N° CASOS - VINCULO RELACIONAL - PAREJA;N° CASO - VINCULO RELACIONAL - EX PAREJA;N° CASOS - VINCULO RELACIONAL - FAMILIAR;N° CASOS - VINCULO RELACIONAL - CONOCIDO;N° CASOS  - VINCULO RELACIONAL - DESCONOCIDO;N° CASOS - VINCULO RELACIONAL - OTROS
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;221001;SAN MARTIN;TOCACHE;TOCACHE;CEM103;TOCACHE;2;;;;;;;1;0;1;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;CEM104;TRUJILLO;1;;;;;;;1;0;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;240101;TUMBES;TUMBES;TUMBES;CEM105;TUMBES;1;;;;;;;0;1;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;070106;CALLAO;CALLAO;VENTANILLA;CEM107;VENTANILLA;2;;;;;;;1;0;0;0;0;1
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150142;LIMA METROPOLITANA;LIMA;VILLA EL SALVADOR;CEM109;VILLA EL SALVADOR;3;;;;;;;2;1;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150143;LIMA METROPOLITANA;LIMA;VILLA MARIA DEL TRIUNFO;CEM110;VILLA MARIA DEL TRIUNFO;1;;;;;;;0;0;0;0;1;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;190307;PASCO;OXAPAMPA;VILLA RICA;CEM111;VILLA RICA;1;;;;;;;0;1;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;130701;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;CEM118;PACASMAYO;1;;;;;;;1;0;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150125;LIMA METROPOLITANA;LIMA;PUENTE PIEDRA;CEM122;PUENTE PIEDRA;2;;;;;;;1;0;0;0;0;1
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150601;LIMA PROVINCIA;HUARAL;HUARAL;CEM124;HUARAL;1;;;;;;;1;0;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;081201;CUSCO;QUISPICANCHI;URCOS;CEM127;QUISPICANCHI;1;;;;;;;1;0;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;022001;ANCASH;YUNGAY;YUNGAY;CEM129;YUNGAY;1;;;;;;;0;1;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;021001;ANCASH;HUARI;HUARI;CEM130;HUARI;1;;;;;;;1;0;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;180301;MOQUEGUA;ILO;ILO;CEM131;ILO;2;;;;;;;1;1;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;200701;PIURA;TALARA;PARIÑAS;CEM132;TALARA;1;;;;;;;1;0;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;200301;PIURA;HUANCABAMBA;HUANCABAMBA;CEM133;HUANCABAMBA;1;;;;;;;0;0;1;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;090301;HUANCAVELICA;ANGARAES;LIRCAY;CEM135;ANGARAES;1;;;;;;;1;0;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;130401;LA LIBERTAD;CHEPEN;CHEPEN;CEM137;CHEPÉN;3;;;;;;;0;2;0;0;1;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;131201;LA LIBERTAD;VIRU;VIRU;CEM141;VIRÚ;1;;;;;;;0;1;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;030501;APURIMAC;COTABAMBAS;TAMBOBAMBA;CEM149;COTABAMBAS;1;;;;;;;1;0;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150201;LIMA PROVINCIA;BARRANCA;BARRANCA;CEM155;BARRANCA;1;;;;;;;1;0;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;240301;TUMBES;ZARUMILLA;ZARUMILLA;CEM170;ZARUMILLA;1;;;;;;;1;0;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;120606;JUNIN;SATIPO;PANGOA;CEM171;PANGOA;1;;;;;;;1;0;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;081101;CUSCO;PAUCARTAMBO;PAUCARTAMBO;CEM181;PAUCARTAMBO;1;;;;;;;0;0;1;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;061001;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;CEM192;SAN MARCOS;1;;;;;;;0;1;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;CEM198;EL PORVENIR;5;;;;;;;1;1;0;0;3;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;210901;PUNO;MOHO;MOHO;CEM216;MOHO;1;;;;;;;0;1;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150118;LIMA METROPOLITANA;LIMA;LURIGANCHO;CEM223;CHOSICA;3;;;;;;;1;1;0;0;0;1
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;130301;LA LIBERTAD;BOLIVAR;BOLIVAR;CEM229;BOLIVAR;1;;;;;;;1;0;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150132;LIMA METROPOLITANA;LIMA;SAN JUAN DE LURIGANCHO;CEM236;ZARATE;2;;;;;;;2;0;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;040107;AREQUIPA;AREQUIPA;JACOBO HUNTER;CEM239;JACOBO HUNTER;1;;;;;;;1;0;0;0;0;0
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150115;LIMA METROPOLITANA;LIMA;LA VICTORIA;CEM241;LA VICTORIA;1;;;;;;;0;0;0;0;0;1
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;030101;APURIMAC;ABANCAY;ABANCAY;CEM001;ABANCAY;1;;;;;;;0;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;090201;HUANCAVELICA;ACOBAMBA;ACOBAMBA;CEM002;ACOBAMBA;1;;;;;;;0;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;100201;HUANUCO;AMBO;AMBO;CEM003;AMBO;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;050101;AYACUCHO;HUAMANGA;AYACUCHO;CEM007;HUAMANGA;4;;;;;;;2;1;0;1;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;120301;AMAZONAS;BAGUA;BAGUA;CEM008;BAGUA;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;CEM009;CAJAMARCA;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;070101;CALLAO;CALLAO;CALLAO;CEM010;CALLAO;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;040201;AREQUIPA;CAMANA;CAMANA;CEM011;CAMANA;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150507;LIMA PROVINCIA;CAÑETE;IMPERIAL;CEM013;IMPERIAL;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150106;LIMA METROPOLITANA;LIMA;CARABAYLLO;CEM014;CARABAYLLO;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;040101;AREQUIPA;AREQUIPA;AREQUIPA;CEM015;AREQUIPA;4;;;;;;;4;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;CEM018;CHICLAYO;5;;;;;;;4;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;120107;JUNIN;HUANCAYO;CHILCA;CEM019;CHILCA;2;;;;;;;1;0;0;1;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;021801;ANCASH;SANTA;CHIMBOTE;CEM020;CHIMBOTE;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;130203;LA LIBERTAD;ASCOPE;CHOCOPE;CEM023;CHOCOPE;1;;;;;;;0;0;0;0;1;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;060401;CAJAMARCA;CHOTA;CHOTA;CEM024;CHOTA;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150110;LIMA METROPOLITANA;LIMA;COMAS;CEM029;COMAS;1;;;;;;;0;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;080108;CUSCO;CUSCO;WANCHAQ;CEM031;CUSCO;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150111;LIMA METROPOLITANA;LIMA;EL AGUSTINO;CEM032;EL AGUSTINO;4;;;;;;;3;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;080801;CUSCO;ESPINAR;ESPINAR;CEM033;ESPINAR;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;090101;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;CEM038;HUANCAVELICA;2;;;;;;;1;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;120101;JUNIN;HUANCAYO;HUANCAYO;CEM039;HUANCAYO;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;100102;HUANUCO;HUANUCO;AMARILIS;CEM041;HUÁNUCO;1;;;;;;;0;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;020101;ANCASH;HUARAZ;HUARAZ;CEM042;HUARAZ;1;;;;;;;0;0;0;0;1;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150112;LIMA METROPOLITANA;LIMA;INDEPENDENCIA;CEM050;INDEPENDENCIA;1;;;;;;;0;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;160108;LORETO;MAYNAS;PUNCHANA;CEM051;IQUITOS;2;;;;;;;1;0;1;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;120401;JUNIN;JAUJA;JAUJA;CEM053;JAUJA;1;;;;;;;0;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;211101;PUNO;SAN ROMAN;JULIACA;CEM054;JULIACA;4;;;;;;;1;2;1;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;080907;CUSCO;LA CONVENCION;KIMBIRI;CEM055;KIMBIRI;1;;;;;;;0;0;1;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;050501;AYACUCHO;LA MAR;SAN MIGUEL;CEM057;LA MAR;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150134;LIMA METROPOLITANA;LIMA;SAN LUIS;CEM058;SAN LUIS;1;;;;;;;0;0;0;0;0;1
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;050601;AYACUCHO;LUCANAS;PUQUIO;CEM062;LUCANAS;1;;;;;;;0;0;0;0;0;1
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;CEM063;MADRE DE DIOS;1;;;;;;;1;0;0;0;0;0
